"Date","CoCa.1","CoCa.2","CoCa.3","CoCa.4","CoCa.5","CoCa.6","CoCa.7","CoCa.11","CoCa.12","CoCa.13","CoCa.14","CoCa.16","CoCa.17","CoCa.18","CoCa.19","CoCa.20","CoCa.21","CoCa.23","CoCa.24","CoCa.25","CoCa.26","CoCa.27","CoCa.29","CoCa.31","CoCa.32","CoCa.33","CoCa.34","CoCa.35","CoCa.36","CoCa.37","CoCa.38","CoCa.40","CoCa.41","CoCa.42","CoCa.43","CoCa.44","CoCa.45","CoCa.46","CoCa.47","CoCa.50","CoCa.52","CoCa.53","CoCa.54","CoCa.55","CoCa.57","CoCa.58","CoCa.62","CoCa.63","CoCa.64","CoCa.66","CoCa.67","CoCa.68","CoCa.69","CoCa.70","CoCa.71","CoCa.72","CoCa.73","CoCa.74","CoCa.75","CoCa.76","CoCa.77","CoCa.78","CoCa.79","CoCa.80","CoCa.81","CoCa.82","CoCa.83","CoCa.84","CoCa.85","CoCa.86","CoCa.87","CoCa.88","CoCa.89","CoCa.90","CoCa.91","CoCa.92","CoCa.93","CoCa.94","CoCa.95","CoCa.96","CoCa.97","CoCa.98","CoCa.99","CoCa.100","CoCa.101","CoCa.104","CoCa.106","CoCa.107","CoCa.108","CoCa.109","CoCa.110","CoCa.111","CoCa.112","CoCa.113","CoCa.114","CoCa.115","CoCa.116","CoCa.117","CoCa.118","CoCa.119","CoCa.120","CoCa.122","CoCa.123","CoCa.124","CoCa.127","CoCa.128","CoCa.130","CoCa.131","CoCa.133","CoCa.134","CoCa.135","CoCa.136","CoCa.137","CoCa.138","CoCa.139","CoCa.140","CoCa.141","CoCa.143","CoCa.144","CoCa.145","CoCa.146","CoCa.153","CoCa.154","CoCa.156","CoCa.158","CoCa.159","CoCa.160","CoCa.161","CoCa.162","CoCa.163","CoCa.164","CoCa.165","CoCa.166"
2000-03-09,1.411357,0,3.194159,3.194159,4.975159,4.975159,3.202267,1.440218,7.454726,7.454726,9.922779,6.618397,8.207247,9.755762,7.454726,1.317435,9.922779,4.24174,4.400053,2.186913,0.3914405,21.8124,21.8124,43.32016,43.32016,45.27742,45.27742,16.76137,14.49222,26.82142,12.11918,5.265299,2.057586,12.11918,8.947331,12.37545,8.989494,1.946847,4.852612,5.605853,0,8.175582,4.788477,8.175582,0,0,8.703919,0.8928825,0,0.8444007,6.976238,4.788477,1.089243,1.820802,0,0,13.54396,6.976238,14.00397,13.54396,26.29412,41.36158,19.29785,19.29785,13.98177,4.612876,36.57032,36.57032,24.04394,19.29785,26.82142,23.13833,14.6304,11.60844,8.550709,18.47589,18.47589,18.47589,18.47589,12.22963,6.496836,0.2684115,0.2684115,0,0,0,0,0,0,0,16.66479,33.644,15.22943,16.66479,8.824496,8.824496,6.618397,8.824496,6.618397,6.618397,5.605853,0.9319807,4.302465,4.923574,4.923574,6.391329,7.530592,6.391329,6.721689,6.432116,8.703919,17.49284,3.821601,28.45696,28.45696,36.7781,0,0.2684115,12.62236,4.439291,4.439291,4.302465,0.9319807,0,0,0.8930317,0.8930317,0,0,0,0,36.7781,6.432116
2000-03-10,2.943688,4.755196,0.630426,0.630426,0.5345212,0.5345212,2.094941,0.0993254,0.2305585,0.2305585,0.2289872,0.1117029,0.3110618,0.2823211,0.2305585,7.794827,0.2289872,1.711579,0.5310409,0,0,0.4669322,0.4669322,1.732806,1.732806,1.99887,1.99887,1.768077,2.022814,4.357269,9.222399,5.398936,5.421576,9.222399,6.151291,2.550666,2.530156,3.893695,2.789526,0.6346248,4.634195,0.2424961,1.458741,0.2424961,0,0,0.1726968,0,4.846147,0,0,1.458741,4.756363,0,0,0,0,0,0,0,0.03587192,0.1911938,2.812642,2.812642,0.8540345,0.5952098,2.540599,2.540599,2.675513,2.812642,4.357269,11.7248,13.48678,5.066111,5.88318,6.033794,6.033794,6.033794,6.033794,5.43032,0,0,0,0,0,4.755196,0,0,0,0,0.09764526,0,0.3600338,0.09764526,0.1260642,0.1260642,0.1117029,0.1260642,0.1117029,0.1117029,0.6346248,2.495303,0.04945362,6.462192,6.462192,7.866251,4.830946,7.866251,4.541681,4.389298,0.1726968,0,2.619646,0.02927671,0.02927671,0,4.634195,0,0,0.881777,0.881777,0.04945362,2.495303,0,0,0,0,0,0,0,0,0,4.389298
2000-03-11,4.919589,34.54905,2.227505,2.227505,0,0,0,8.442659,1.024705,1.024705,1.272151,5.194184,0,0,1.024705,0,1.272151,1.265081,6.979394,14.66042,7.045928,3.401935,3.401935,11.32299,11.32299,14.74923,14.74923,5.905376,59.04955,11.26435,0,2.726195,0,0,5.886403,0.314897,0.386965,3.770086,1.162302,1.586562,47.23315,1.281765,2.600365,1.281765,7.52599,7.52599,1.865126,11.41614,32.69576,8.772386,2.856649,2.600365,1.052935,3.153097,7.695088,7.695088,4.112142,2.856649,1.03591,4.112142,0,0.1911938,1.536536,1.536536,1.439658,0.3571259,0.6083125,0.6083125,1.676655,1.536536,11.26435,15.32179,22.43853,83.74181,93.03465,36.07793,36.07793,36.07793,36.07793,34.54414,5.232351,1.840536,1.840536,1.689406,1.431107,34.54905,2.358466,10.18561,4.20285,6.892283,9.211203,1.739641,3.420321,9.211203,2.048544,2.048544,5.194184,2.048544,5.194184,5.194184,1.586562,0,0,0,0,0,0.1420867,0,6.643831,4.969016,1.865126,3.92916,7.550744,2.107923,2.107923,0,47.23315,1.840536,17.99781,0,0,0,0,6.077316,4.401302,25.10411,25.10411,4.401302,50.62883,7.52599,4.987712,0,4.969016
2000-03-12,6.976138,24.90433,8.363652,8.363652,8.182286,8.182286,2.484001,8.392997,29.12723,29.12723,29.94644,28.1212,23.11429,15.46492,29.12723,0.7319086,29.94644,0.5209155,1.213808,20.33019,0,24.44724,24.44724,13.47406,13.47406,4.482314,4.482314,4.773807,6.761187,12.10353,34.52488,24.13485,23.58059,34.52488,22.16231,27.61647,17.53249,19.62299,26.58767,38.74737,23.70569,30.86629,30.28474,30.86629,7.558014,7.558014,31.46536,17.12421,24.32514,33.86985,26.91264,30.28474,23.09196,33.26295,28.54511,28.54511,23.23686,26.91264,20.6031,23.23686,25.86366,35.21152,30.65259,30.65259,28.71996,22.55845,17.89154,17.89154,16.33846,30.65259,12.10353,8.439092,19.95412,8.3205,16.84563,19.30814,19.30814,19.30814,19.30814,27.79046,31.21969,34.70178,34.70178,31.91101,22.53387,24.90433,44.23809,42.10271,26.707,32.39962,22.52351,16.80559,26.89453,22.52351,25.1183,25.1183,28.1212,25.1183,28.1212,28.1212,38.74737,1.894025,4.03047,0,0,0,0,0,13.33957,36.99157,31.46536,31.27181,13.12905,36.42022,36.42022,32.56192,23.70569,34.70178,22.17872,3.04061,3.04061,4.03047,1.894025,66.9745,62.62106,13.8916,13.8916,62.62106,11.01767,7.558014,34.40504,32.56192,36.99157
2000-03-13,27.78358,18.85959,37.36325,37.36325,37.2109,37.2109,44.74195,11.81972,35.53164,35.53164,33.66111,31.69569,28.35448,38.8662,35.53164,9.880766,33.66111,7.441649,6.372491,12.39251,1.230242,27.14877,27.14877,23.45264,23.45264,16.7481,16.7481,34.22997,21.30882,6.003349,7.123712,4.169476,7.936404,7.123712,3.20809,1.542996,6.905838,0.5871445,0.9588995,26.05488,14.00953,28.89168,30.76041,28.89168,37.43779,37.43779,26.21538,27.42425,40.68875,35.79321,30.82174,30.76041,2.614184,0,2.418456,2.418456,29.30717,30.82174,2.186921,29.30717,31.06508,41.83957,10.83388,10.83388,10.27282,18.83839,23.18744,23.18744,16.44548,10.83388,6.003349,8.923302,11.51503,1.912373,3.873398,22.88681,22.88681,22.88681,22.88681,27.79046,33.66146,16.90993,16.90993,4.542625,0.07276814,18.85959,1.010771,3.782277,0.6448818,2.915966,18.32476,6.597508,27.54259,18.32476,34.60463,34.60463,31.69569,34.60463,31.69569,31.69569,26.05488,3.848178,12.23977,2.577184,2.577184,6.937596,9.235632,6.937596,14.35171,10.18648,26.21538,16.57783,0,22.80655,22.80655,24.94035,14.00953,16.90993,14.93181,7.449495,7.449495,12.23977,3.848178,61.02122,76.8835,37.55695,37.55695,76.8835,43.91329,37.43779,59.03822,24.94035,10.18648
2000-03-14,0,34.46845,3.572414,3.572414,0,0,0,7.598393,0,0,0,1.312509,3.493464,2.697735,0,0,0,0,1.062082,0,16.60826,9.638814,9.638814,5.467303,5.467303,0,0,14.17998,6.013022,0,0.2660307,0,0,0.2660307,0,0,0,0,0,3.525694,0,0,0,0,0,0,12.12332,0,4.783209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3690544,0.8039129,0,0,0,0,0,6.540439,1.95557,1.95557,0,0,34.46845,0,0,0,0,0,1.24729,0.756071,0,1.764899,1.764899,1.312509,1.764899,1.312509,1.312509,3.525694,0,0,0,0,0,0,0,0,0.1380282,12.12332,0.02691206,11.58808,0.7319176,0.7319176,0,0,1.95557,0,0,0,0,0,3.472752,2.005657,0,0,2.005657,0,0,0,0,0.1380282
2000-03-15,0,4.916389,0,0,0.2878191,0.2878191,0,0,2.177497,2.177497,2.544302,0.5864401,0.7656907,1.756665,2.177497,0,2.544302,0,0,0,0,0,0,0,0,0,0,0,0,5.131895,7.567097,8.926954,11.03911,7.567097,7.181412,1.03916,0.6548638,4.480839,1.743454,0,1.67544,0.1039269,0.3805412,0.1039269,0.06405097,0.06405097,0,9.853595,2.423073,0,0.2706299,0.3805412,0.3630812,0.2664589,0.1099298,0.1099298,0,0.2706299,1.688149,0,0.4663349,0.5417156,0.3385588,0.3385588,0.6588266,0.2380839,0,0,0.1070205,0.3385588,5.131895,4.115787,7.768701,5.300963,9.208456,10.02858,10.02858,10.02858,10.02858,10.99754,0,0,0,0,0.7034253,4.916389,7.614476,11.21412,1.823459,2.562516,0,0,0,0,0,0,0.5864401,0,0.5864401,0.5864401,0,0,0,0,0,0,0,0,1.660958,1.628733,0,1.318691,0,0.4684273,0.4684273,0.1945931,1.67544,0,0,0,0,0,0,2.294497,8.969743,10.66677,10.66677,8.969743,8.184557,0.06405097,4.835027,0.1945931,1.628733
2000-03-16,0,0,0,0,0,0,0,0,0.5379699,0.5379699,0.4834174,0,0.8853298,0,0.5379699,0.5855268,0.4834174,0,0,0.6074759,0,40.6231,40.6231,17.47745,17.47745,14.8098,14.8098,16.30167,8.091257,0,0.6502974,0,0,0.6502974,0,0,0,0,0,20.41376,2.28145,20.82002,18.93192,20.82002,0,0,25.24827,0,10.35313,2.908491,17.01962,18.93192,20.36885,10.52513,18.68807,18.68807,20.52807,17.01962,24.70837,20.52807,0,0.9241031,0.8594184,0.8594184,0,0.2678444,0.823011,0.823011,2.782533,0.8594184,0,0,0,0,0,0,0,0,0,0,0,0,0,15.35482,12.90421,0,5.559242,0,11.42997,11.48714,0.09764526,0,0.6840643,0.09764526,0.7879015,0.7879015,0,0.7879015,0,0,20.41376,0,0,0,0,1.256415,1.633996,1.256415,0,0,25.24827,0,0,0,0,0,2.28145,0,1.433454,0,0,0,0,26.10765,0,4.911674,4.911674,0,0.9443719,0,30.28254,0,0
2000-03-17,0,0,2.773874,2.773874,0,0,0,0.5959524,2.459291,2.459291,4.910503,0,0,1.725296,2.459291,0.8050995,4.910503,1.339497,0,0.5264791,6.263048,0,0,0,0,0,0,0,0,0.9682821,3.428841,0,0,3.428841,0,0,0,0.2472187,0.08717268,0,0,0,0,0,14.25134,14.25134,0,1.17988,12.30418,2.111002,0,0,0.5083137,0,0,0,0,0,0.1151011,0,0,0,4.036662,4.036662,6.783474,2.172516,3.614092,3.614092,1.676655,4.036662,0.9682821,5.187966,7.216611,10.76968,15.34743,14.56433,14.56433,14.56433,14.56433,26.83217,0,2.147292,2.147292,0,0,0,2.998621,0,0,0,1.367034,0,1.296122,1.367034,0,0,0,0,0,0,0,0,0.914892,0.03846543,0.03846543,0.437014,4.191556,0.437014,0.7007166,0,0,4.70961,0,4.537889,4.537889,0.9405334,0,2.147292,3.90218,0,0,0.914892,0,3.78282,6.128396,11.06367,11.06367,6.128396,16.94623,14.25134,0.8652154,0.9405334,0
2000-03-18,0,27.40282,0.0840568,0.0840568,0,0,0,1.340893,15.95977,15.95977,14.80784,7.288613,9.59506,11.5438,15.95977,0,14.80784,0,0,0,3.299284,8.037904,8.037904,0,0,2.937732,2.937732,0.6718692,1.025262,1.64608,2.482954,0,0,2.482954,0,0,0.2381323,0,0,26.54847,18.53678,35.36979,15.12651,35.36979,1.441147,1.441147,16.26804,0,26.27619,0,6.254558,15.12651,0.3630812,2.664589,0,0,0.5221767,6.254558,0,0.5221767,0.8250541,14.75378,35.10594,35.10594,15.83624,1.249941,9.37517,9.37517,27.11186,35.10594,1.64608,1.729322,0,0.3690544,1.096245,1.123534,1.123534,1.123534,1.123534,12.54906,3.052205,8.934269,8.934269,0.2627965,5.748683,27.40282,11.55648,22.92591,7.293836,10.10279,0,4.628102,0,0,1.260642,1.260642,7.288613,1.260642,7.288613,7.288613,26.54847,0,0,0,0,0,0,0,5.034779,5.300284,16.26804,6.647278,6.379608,2.83984,2.83984,0.09729657,18.53678,8.934269,0,0,0,0,0,1.736376,0,0,0,0,6.348277,1.441147,7.786939,0.09729657,5.300284
2000-03-19,3.669529,0.8059654,2.857931,2.857931,0,0,2.992773,3.824028,22.28732,22.28732,24.52707,16.11314,40.29447,25.56574,22.28732,2.342107,24.52707,0,0.5310409,2.348907,3.299284,17.10973,17.10973,26.91825,26.91825,6.844613,6.844613,3.182538,2.937237,9.456889,13.65625,2.806377,0.9144828,13.65625,5.474355,0.2519176,0.08929961,0.6798515,1.249475,5.112256,6.024454,5.681336,7.927942,5.681336,7.141683,7.141683,12.8141,7.748943,0.4405588,4.362737,1.864339,7.927942,0,0,0,0,2.64352,1.864339,0,2.64352,0,0,10.70367,10.70367,8.320736,5.743774,0.7514449,0.7514449,4.494862,10.70367,9.456889,7.747362,5.244859,11.64199,10.70666,20.97264,20.97264,20.97264,20.97264,16.38223,6.496836,5.176508,5.176508,2.177457,10.67266,0.8059654,7.008014,0,5.136817,0.2356336,1.009001,0.8205855,1.656156,1.009001,3.246154,3.246154,16.11314,3.246154,16.11314,16.11314,5.112256,0.3006389,0,1.115497,1.115497,4.588647,5.32825,4.588647,3.451678,0.938592,12.8141,5.543883,4.34553,2.049369,2.049369,0,6.024454,5.176508,0.3981817,0,0,0,0.3006389,23.44108,3.844175,37.60656,37.60656,3.844175,7.29265,7.141683,11.55317,0,0.938592
2000-03-20,0,0,0,0,0,0,0,0,20.77589,20.77589,16.28353,0.2234058,14.7874,13.80236,20.77589,0.5855268,16.28353,40.33374,32.84867,3.766351,7.381449,6.436994,6.436994,12.48816,12.48816,3.210306,3.210306,0,0,0,0,0,0,0,0,0,0,0,0,0.7756525,1.996269,4.330287,2.251535,4.330287,0,0,0,0,0,0,2.646159,2.251535,0,0,0,0,4.21005,2.646159,0,4.21005,0.6815665,0.9241031,6.979519,6.979519,15.71424,24.16552,4.687584,4.687584,8.597314,6.979519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.603874,1.509877,4.500422,2.603874,6.240179,6.240179,0.2234058,6.240179,0.2234058,0.2234058,0.7756525,0,1.236341,0,0,0,0,0,0.8564313,0.4969016,0,7.965969,1.633426,8.724458,8.724458,10.70262,1.996269,0,0.07963634,0.9425892,0.9425892,1.236341,0,0,0,0,0,0,0,0,0,10.70262,0.4969016
2000-03-21,14.07325,68.07721,17.86207,17.86207,8.757925,8.757925,16.69967,6.505814,2.89479,2.89479,6.437084,10.08119,9.786483,0.5646421,2.89479,2.122535,6.437084,7.888148,12.66912,14.09344,3.522964,47.96061,47.96061,44.06706,44.06706,73.35246,73.35246,58.5587,87.78459,20.3662,3.133251,5.078207,2.351527,3.133251,11.30189,4.21962,5.655642,0.6798515,0.08717268,43.68335,17.64559,37.27511,28.63573,37.27511,9.255364,9.255364,46.7663,3.156977,10.54194,7.130495,30.4609,28.63573,37.79675,48.80639,44.30172,44.30172,43.2754,30.4609,56.55301,43.2754,28.76928,29.95369,66.40961,66.40961,46.21547,3.184372,51.49187,51.49187,43.94976,66.40961,20.3662,8.681196,2.918192,23.75368,27.40612,0,0,0,0,15.15014,2.52897,0.9969572,0.9969572,40.73346,28.93746,68.07721,29.1439,19.60812,22.57087,18.93905,0.6835168,1.24729,4.320406,0.6835168,2.899477,2.899477,10.08119,2.899477,10.08119,10.08119,43.68335,1.23262,3.882109,2.077133,2.077133,2.075816,2.060256,2.075816,2.750961,2.015212,46.7663,1.426339,3.081936,0,0,12.06477,17.64559,0.9969572,6.848725,2.219646,2.219646,3.882109,1.23262,0,0,7.541157,7.541157,0,18.20539,9.255364,0,12.06477,2.015212
2000-03-22,0,10.50442,0,0,0,0,0,0,0,0,0,2.680869,1.746732,0,0,0,0,0,0,21.26166,0,0,0,0,0,0,0,0,0,6.810251,3.665312,0.6147303,2.351527,3.665312,1.295009,2.015341,4.316148,1.946847,0.2324605,2.221187,20.60435,11.95159,13.25552,11.95159,7.558014,7.558014,0,15.33844,15.19928,0,9.983237,13.25552,16.19342,13.1453,10.80977,10.80977,12.59751,9.983237,26.20469,12.59751,3.192601,7.010438,2.526169,2.526169,0.2684109,0,4.472886,4.472886,3.603024,2.526169,6.810251,15.63307,7.098305,4.831258,2.19249,5.825733,5.825733,5.825733,5.825733,3.8788,0,0,0,21.99982,96.10245,10.50442,26.5159,86.79329,128.1758,80.76342,0,0,0,0,3.025542,3.025542,2.680869,3.025542,2.680869,2.680869,2.221187,9.379934,0,3.1157,3.1157,0,0,0,11.39313,12.17409,0,3.364007,2.773743,3.220438,3.220438,2.886465,20.60435,0,0,15.68955,15.68955,0,9.379934,26.60376,33.03762,23.36766,23.36766,33.03762,23.92409,7.558014,43.71883,2.886465,12.17409
2000-03-23,5.847052,7.629806,0,0,13.93867,13.93867,7.092872,0.3476389,0.9734694,0.9734694,32.15998,18.43098,28.56983,0.6901182,0.9734694,0,32.15998,0,0,29.64482,4.920966,17.04302,17.04302,25.15557,25.15557,11.8115,11.8115,2.581392,7.952707,7.778533,2.985456,3.822019,14.76237,2.985456,11.06644,9.667339,5.119844,13.41162,4.416749,8.955261,1.425906,9.180209,6.627759,9.180209,2.594064,2.594064,4.213802,1.403101,12.83914,33.44765,14.07276,6.627759,1.125552,0.8437865,1.062655,1.062655,12.20588,14.07276,2.800793,12.20588,3.192601,4.779844,13.30796,13.30796,20.52123,7.559164,15.63721,15.63721,13.62728,13.30796,7.778533,11.17142,23.66102,7.817244,16.33405,3.911563,3.911563,3.911563,3.911563,6.160447,3.226617,6.633599,6.633599,5.143303,0.3395846,7.629806,1.549849,4.777613,0,0,1.562324,0,3.492328,1.562324,1.103062,1.103062,18.43098,1.103062,18.43098,18.43098,8.955261,9.379934,0.5934435,12.88592,12.88592,5.080288,0,5.080288,1.89453,16.1217,4.213802,50.64849,8.167131,8.1682,8.1682,7.848589,1.425906,6.633599,9.397087,7.966399,7.966399,0.5934435,9.379934,0,5.515555,0,0,5.515555,3.620092,2.594064,5.140398,7.848589,16.1217
2000-03-24,0.7661655,3.062669,6.472374,6.472374,1.850266,1.850266,1.556242,17.53093,13.83351,13.83351,15.54569,24.82597,17.1084,21.39366,13.83351,24.95808,15.54569,24.92953,8.800106,21.50465,26.67387,0.1667615,0.1667615,0.1493798,0.1493798,1.362866,1.362866,0,4.627533,22.94829,11.82359,30.5227,25.18094,11.82359,30.34441,39.99193,53.31187,39.02966,43.73163,2.256444,0,0.4849921,0,0.4849921,8.198524,8.198524,0,3.539641,0,0.8444007,6.104208,0,0,0,0,0,0.3916326,6.104208,0,0.3916326,45.91605,32.34361,27.6316,27.6316,32.55091,20.02881,25.37021,25.37021,32.60558,27.6316,22.94829,45.68869,17.58802,5.468716,5.481224,0,0,0,0,0,9.156614,28.64335,28.64335,0,0,3.062669,0,5.607059,0,0,49.57124,37.94388,42.70001,49.57124,45.63525,45.63525,24.82597,45.63525,24.82597,24.82597,2.256444,8.447954,28.60892,0,0,11.25311,21.45508,11.25311,45.72824,46.54312,0,25.43189,66.69311,44.70553,44.70553,40.21591,0,28.64335,28.78854,12.83138,12.83138,28.60892,8.447954,0,5.682694,0,0,5.682694,0,8.198524,0,40.21591,46.54312
2000-03-25,38.30827,1.101486,7.481055,7.481055,1.685798,1.685798,37.79872,46.83193,2.68985,2.68985,6.106325,28.09328,11.27001,2.289937,2.68985,0,6.106325,17.63671,34.13834,13.56696,52.17342,22.01252,22.01252,20.40529,20.40529,29.77104,29.77104,7.744176,14.88015,63.45476,24.23835,17.96082,6.368719,24.23835,31.9043,3.778764,4.851946,7.941901,7.322506,7.968068,1.461554,24.87317,18.67823,24.87317,9.415492,9.415492,21.41441,21.46107,9.314672,6.614472,11.09583,18.67823,6.499153,0,0,0,17.81928,11.09583,6.59913,17.81928,19.72956,19.24684,10.72971,10.72971,13.34734,5.208086,17.06853,17.06853,17.01626,10.72971,63.45476,34.58644,14.39379,29.12175,18.96503,3.911563,3.911563,3.911563,3.911563,0,36.36484,25.80585,25.80585,3.49144,12.10377,1.101486,0,0,14.32082,14.69765,15.06992,3.544929,20.37791,15.06992,31.26393,31.26393,28.09328,31.26393,28.09328,28.09328,7.968068,8.11725,1.755604,5.385159,5.385159,6.555209,8.525199,6.555209,24.57698,14.02367,21.41441,2.583557,1.44851,7.37773,7.37773,12.32423,1.461554,25.80585,19.15254,16.26727,16.26727,1.755604,8.11725,0,8.468328,7.293092,7.293092,8.468328,15.47721,9.415492,0,12.32423,14.02367
2000-03-26,0,11.84769,6.934686,6.934686,0,0,0,17.03431,17.70177,17.70177,25.49391,8.321865,7.609051,10.44588,17.70177,0,25.49391,0.297666,2.0483,26.85044,19.29242,19.67786,19.67786,17.50732,17.50732,26.83331,26.83331,27.22838,13.49466,0,0,0,0,0,0,4.219621,9.763425,0,0,55.4239,26.23668,28.12955,43.69881,28.12955,0,0,46.55906,2.61487,5.947544,38.13876,44.74414,43.69881,0,0,0,0,7.277838,44.74414,0,7.277838,17.18265,29.63503,27.0847,27.0847,23.57135,28.9272,8.838423,8.838423,26.57676,27.0847,0,1.625563,4.258983,2.51628,3.361817,8.488925,8.488925,8.488925,8.488925,12.95975,19.09808,33.81985,33.81985,0,0,11.84769,22.47281,1.360292,0,0.0883626,12.04292,13.32631,23.00616,12.04292,14.84406,14.84406,8.321865,14.84406,8.321865,8.321865,55.4239,0,0,0,0,0,0,0,24.47317,13.33353,46.55906,20.26478,12.48184,15.34099,15.34099,3.567541,26.23668,33.81985,24.08999,0,0,0,0,0,0,14.48696,14.48696,0,6.033487,0,0,3.567541,13.33353
2000-03-27,7.782628,6.044741,7.144828,7.144828,1.069042,1.069042,12.6295,0,11.11804,11.11804,2.289872,10.02533,10.43253,1.286129,11.11804,0,2.289872,0.446499,5.537997,3.766351,0.838801,0.9338645,0.9338645,1.165163,1.165163,1.272008,1.272008,1.273015,1.025262,7.939914,2.423836,9.862412,12.21488,2.423836,7.034251,24.75091,30.54047,14.12237,23.36228,0,3.671709,0,0.1902706,0,0,0,0.1036181,0,10.63635,9.38223,0.6013998,0.1902706,0,2.575769,0,0,0,0.6013998,0,0,23.8907,4.779844,5.729457,5.729457,8.223132,19.64192,3.148912,3.148912,4.673229,5.729457,7.939914,19.26465,12.54034,0,0,5.992182,5.992182,5.992182,5.992182,0,7.499703,26.41936,26.41936,1.464152,0,6.044741,0,2.289273,0,0,3.157197,11.58667,4.608432,3.157197,3.687379,3.687379,10.02533,3.687379,10.02533,10.02533,0,0,0,0,0,2.949844,1.06565,2.949844,43.28871,18.88226,0.1036181,20.15713,18.86145,20.02527,20.02527,24.77819,3.671709,26.41936,11.50745,0,0,0,0,0,0,0,0,0,0,0,0,24.77819,18.88226
2000-03-28,0,2.740282,0,0,0,0,0,37.89264,0.8197637,0.8197637,0,0,0,0,0.8197637,0,0,0,0,33.77566,0,0,0,0.8365272,0.8365272,1.302294,1.302294,0,0,33.8576,50.95966,41.56112,37.62444,50.95966,47.85646,14.39079,9.37646,35.59949,33.47431,0,10.01699,0,0,0,2.369886,2.369886,0,2.965645,0.03146848,3.518336,0,0,0,0,0,0,0,0,4.143639,0,31.53142,30.97338,14.24551,14.24551,5.343816,0,39.21827,39.21827,31.35701,14.24551,33.8576,2.559397,1.971752,0,0,1.914169,1.914169,1.914169,1.914169,0,19.79573,9.777849,9.777849,0,4.560137,2.740282,4.076777,3.384142,2.712951,1.295985,1.920357,6.203627,0,1.920357,0,0,0,0,0,0,0,1.743706,0,0,0,0,0,0,5.917162,2.98141,0,0.4305929,5.270111,12.70609,12.70609,28.50789,10.01699,9.777849,14.09563,0,0,0,1.743706,0,0,13.19702,13.19702,0,0,2.369886,7.176198,28.50789,2.98141
2000-03-29,0,0,0,0,0,0,0,3.12875,28.38432,28.38432,27.52935,24.12782,19.30976,54.64481,28.38432,4.062093,27.52935,1.116247,0.151726,3.604357,0.8947211,0.6003414,0.6003414,0,0,0,0,0,0,20.04344,3.428841,18.335,3.592611,3.428841,18.77762,20.4998,2.649222,0.09270702,21.09579,3.278895,0,18.29113,19.78814,18.29113,0,0,0,0,0,24.44071,20.5378,19.78814,0,0,0,0,15.82848,20.5378,0,15.82848,29.55846,23.19818,21.77193,21.77193,48.92398,54.69978,22.436,22.436,17.373,21.77193,20.04344,31.19697,14.86701,0,0.146166,5.659283,5.659283,5.659283,5.659283,0,31.13249,31.48084,31.48084,2.252542,1.746435,0,0,2.621051,10.78509,0,94.48807,90.03465,53.03297,94.48807,37.03137,37.03137,24.12782,37.03137,24.12782,24.12782,3.278895,10.19166,0,21.92529,21.92529,14.0937,5.32825,14.0937,2.024292,7.094651,0,0.3229447,6.102234,7.37773,7.37773,18.25932,0,31.48084,22.93526,0,0,0,10.19166,0,0,0,0,0,0,0,0,18.25932,7.094651
2000-03-30,7.016463,2.283569,1.134767,1.134767,7.935584,7.935584,0,3.923353,0,0,0,0.1675543,0,0.6587492,0,5.855269,0,7.888148,3.262108,1.862926,7.381449,0,0,0,0,0,0,0,1.468618,0,7.862686,0.7483673,0.7838424,7.862686,4.944578,2.739604,3.393385,0,0.1743454,0,0,0.03464229,0.0951353,0.03464229,1.505198,1.505198,0,2.295983,0,0,3.638469,0.0951353,45.31253,42.1005,37.15628,37.15628,15.37158,3.638469,35.18257,15.37158,0,0,5.573198,5.573198,0,0,0.823011,0.823011,8.062212,5.573198,0,0,0,0,5.15235,0,0,0,0,0,1.220882,0,0,18.50838,33.54611,2.283569,29.75037,13.6361,39.24884,39.43918,0.2278389,0,2.412226,0.2278389,0.8194175,0.8194175,0.1675543,0.8194175,0.1675543,0.1675543,0,21.91658,0,2.461787,2.461787,9.668934,13.21406,9.668934,0.1297623,0.7177467,0,0.8880978,0,0,0,0,0,0,0.5972725,9.821172,9.821172,0,21.91658,0,0,0,0,0,2.990511,1.505198,0,0,0.7177467
